message,messagetype
244539 IS YOUR ONE TIME PASSWORD FOR ONLINE PURCHASE OF RS 349.00 AT RELIANCEJIO THRU STATE BANK DEBIT CARD ENDING 5390. DON'T SHARE THIS WITH ANYONE,Others
808966 IS YOUR ONE TIME PASSWORD FOR ONLINE PURCHASE OF RS 399.00 AT RELIANCEJIO THRU STATE BANK DEBIT CARD ENDING 5390. DON'T SHARE THIS WITH ANYONE,Others
114722 IS THE ONE TIME PASSWORD (Others) FOR YOUR ONLINE TRANSACTION. THIS IS USABLE ONCE & VALID FOR 5 MIN FROM THE REQUEST. PLEASE DO NOT SHARE WITH ANYONE.,Others
"DEAR CUSTOMER,YOUR UPI ACCOUNT REGISTRATION Others IS 938369.FOR ANY ENQUIRY PLZ CALL TOLL FREE NO 1800 22 1911-CENTRAL BANK OF INDIA.",Others
Others IS 424702 FOR THE TXN OF RS399.00 AT RELIANCEJIO ON YOUR CARD ENDING 7745. VALID TILL 16:25:37. DON'T SHARE THE Others WITH ANYONE FOR SECURITY REASONS.,Others
"Others TO LOGIN TO BAJAJ FINSERV CUSTOMER PORTAL IS CONFIDENTIAL. NO BAJAJ FINSERV EMPLOYEE WILL CALL AND ASK FOR THIS Others. PLEASE DO NOT SHARE IT WITH ANYONE. YOUR Others IS 489860. IF YOU HAVE NOT REQUESTED FOR THIS Others, PLEASE CALL US ON 020-39574200",Others
"DEAR APPLICANT, Others FOR SIGNING USING EVC IS FA5617. Others WILL EXPIRE IN 10 MINUTES. ON EXPIRY OF TIME, PLEASE REGENERATE THE Others.",Others
"Others TO LOGIN TO BAJAJ FINSERV CUSTOMER PORTAL IS CONFIDENTIAL. NO BAJAJ FINSERV EMPLOYEE WILL CALL AND ASK FOR THIS Others. PLEASE DO NOT SHARE IT WITH ANYONE. YOUR Others IS 255916. IF YOU HAVE NOT REQUESTED FOR THIS Others, PLEASE CALL US ON 020-39574200",Others
YOUR Others IS 141351. DO NOT SHARE IT WITH ANYONE BY ANY MEANS. THIS IS CONFIDENTIAL AND TO BE USED BY YOU ONLY.,Others
"HELLO, 811343 IS YOUR Others FOR AXIS BANK ACCOUNT VERIFICATION",Others
"DEAR CUSTOMER, Others FOR YOUR BANDHAN RUPAY CARD TRANSACTION IS 396135. PLEASE USE THIS Others TO COMPLETE YOUR TRANSACTION. DO NOT DISCLOSE THE Others TO ANYONE.",Others
"DEAR APPLICANT, Others FOR SIGNING USING EVC IS 78FEAB. Others WILL EXPIRE IN 10 MINUTES. ON EXPIRY OF TIME, PLEASE REGENERATE THE Others.",Others
"DEAR APPLICANT, Others FOR SIGNING USING EVC IS A91A2F. Others WILL EXPIRE IN 10 MINUTES. ON EXPIRY OF TIME, PLEASE REGENERATE THE Others.",Others
"DEAR CUSTOMER, ONE TIME PASSWORD(Others) IS 6511 TO COMPLETE YOUR ECOM TRANSACTION. SHIKSHAK SAHAKARI BANK LTD NAGPUR NEVER CALLS TO VERIFY Others. PLEASE DO NOT DISCLOSE Others TO ANYONE.",Others
"DEAR CUSTOMER, NEVER EVER SHARE YOUR CARD NUMBER, EXPIRY DATE, CVV, PIN, Others, PASSWORD WITH ANYONE. THIS CAN BE MISUSED. BANK NEVER ASKS FOR SUCH DETAILS.",Others
"YOUR Others FOR ONLINE REGISTRATION IS 294358 WHICH IS VALID FOR 5 MIN FROM NOW. DO NOT DISCLOSE Others. IF NOT DONE BY YOU, REPORT ON 18001802222 AS FRAUD.",Others
"DEAR CUSTOMER, 504234 IS YOUR ONE TIME PASSWORD FOR ONLINE REGISTRATION. DO NOT DISCLOSE. IF NOT DONE BY YOU, REPORT ON 18001802222 AS FRAUD",Others
"DEAR CUSTOMER, 168445 IS YOUR ONE TIME PASSWORD FOR MODIFYING YOUR TRANSACTION LIMIT IN IBS. DO NOT DISCLOSE. IF NOT DONE BY YOU, REPORT ON 18001802222 AS FRAUD",Others
"DEAR RAJESH KUMAR,THANK YOU FOR REGISTERING FOR YES MONEY SERVICES .PLEASE USE THIS VERIFICATION CODE 750741 TO ACTIVATE YOUR ACCOUNT.",Others
"DEAR CHANDER SHAKER, THANK YOU FOR REGISTERING FOR RBL BANK MONEY SERVICES. PLEASE USE THIS VERIFICATION CODE 951876 TO ACTIVATE YOUR ACCOUNT. BANK NAME:PUNJAB AND SIND BANK BRANCH:JYOTI COLONY SHAHDARA NEW DELH A/C NO:01451000105230 IFSC CODE:PSIB0000783",Others
"597828 IS THE ONE TIME PASSWORD (Others) FOR YOUR KOTAK DEBIT CARD XX6690 VALID TILL 25/05/2018 11:58:08 IST. DO NOT SHARE YOUR Others WITH ANYONE, BANK NEVER CALLS TO VERIFY Others",Others
700444 IS THE Others FOR ONLINE TRANSACTION ON YOUR CARD XX7628 ON 18-04-2018 01:30:05. Others VALID FOR 5 MINS. PLS DO NOT SHARE IT WITH ANYONE.,Others
243849 IS THE Others FOR TRANSACTION OF INR 100.00 ON YOUR CARD XX9792 AT ONE97 COM. YOUR Others EXPIRES IN 5 MINS. PLEASE DO NOT SHARE IT WITH ANYONE FOR SECURITY REASON.,Others
546959 IS THE Others FOR TRANSACTION OF INR 20000.00 ON YOUR CARD XX9792 AT PAYTM ON 08-05-18 22:29:07. Others VALID FOR 5 MINS.PLS DO NOT SHARE IT WITH ANYONE.,Others
881065 IS THE Others FOR TRANSACTION OF INR 160.00 ON YOUR CARD XX9792 AT REDBUS IN ON 06-06-18 21:47:12. Others VALID FOR 5 MINS.PLS DO NOT SHARE IT WITH ANYONE.,Others
532542 IS THE Others FOR TRANSACTION OF INR 280.00 ON YOUR CARD XX9792 AT PAYTM ON 09-06-18 21:17:43. Others VALID FOR 5 MINS.PLS DO NOT SHARE IT WITH ANYONE.,Others
508786 IS THE Others FOR TRANSACTION OF INR 5000.00 ON YOUR CARD XX9792 AT PAYTM ON 12-06-18 21:24:00. Others VALID FOR 5 MINS.PLS DO NOT SHARE IT WITH ANYONE.,Others
ONE TIME PASSWORD FOR MOBILEBANKING TRANSACTION IS 548225.PLEASE USE THE PASSWORD TO COMPLETE THE TRANSACTION.PLS DO NOT SHARE THIS WITH ANYONE.,Others
528103 IS THE ONE TIME PASSWORD (Others) FOR YOUR ONLINE TRANSACTION. THIS IS USABLE ONCE & VALID FOR 5 MIN FROM THE REQUEST. PLEASE DO NOT SHARE WITH ANYONE.,Others
138793 IS THE ONE TIME PASSWORD (Others) FOR YOUR ONLINE TRANSACTION. THIS IS USABLE ONCE & VALID FOR 5 MIN FROM THE REQUEST. PLEASE DO NOT SHARE WITH ANYONE.,Others
THIS IS TO INFORM YOU THAT YOUR IPIN HAS BEEN SUCCESSFULLY RESET BY YOU ONLINE USING HDFC BANK'S NETBANKING SERVICES.,Others
Others IS 379413 FOR IVR/ONLINE TRXN ON YOUR HDFC BANK CARD 2819 AND VALID TILL 14:14 HRS. DO NOT SHARE THIS Others TO ANYONE FOR SECURITY REASONS,Others
Others IS 819325 FOR IVR/ONLINE TRXN ON YOUR HDFC BANK CARD 2819 AND VALID TILL 13:12 HRS. DO NOT SHARE THIS Others TO ANYONE FOR SECURITY REASONS,Others
171688 IS YOUR ONE TIME PASSWORD (Others) TO OPEN YOUR KOTAK 811 ACCOUNT. PLEASE ENTER THIS Others AND GET STARTED.,Others
YOUR ONETIME PASSWORD FOR REGISTERING HOME CREDIT APPLICATION IS 114991. PLEASE IGNORE THIS MESSAGE IN CASE YOU HAVE NOT REQUESTED FOR Others. REACH US AT 18001216660.,Others
852765 IS YOUR ONE TIME PASSWORD (Others) TO OPEN YOUR KOTAK 811 ACCOUNT. PLEASE ENTER THIS Others AND GET STARTED.,Others
072878 IS YOUR ONE TIME PASSWORD (Others) TO OPEN YOUR KOTAK 811 ACCOUNT. PLEASE ENTER THIS Others AND GET STARTED.,Others
YOUR ONE TIME PASSWORD FOR CREDIT CARD APPLICATION WITH KOTAK MAHINDRA BANK IS 118150. PLEASE IGNORE IN CASE YOU HAVEN'T APPLIED,Others
718855 IS YOUR ONE TIME PASSWORD (Others) TO OPEN YOUR KOTAK 811 ACCOUNT. PLEASE ENTER THIS Others AND GET STARTED.,Others
BAJAJ FINSERV Others FOR PURCHASE IS 102685 FOR YOUR EMI CARD ENDING 1188. DO NOT SHARE Others WITH ANYONE. PROCESSING FEE RS.117 APPLICABLE ON TXN,Others
003467 IS YOUR ONE TIME PASSWORD FOR ONLINE PURCHASE OF RS 448.00 AT RELIANCEJIO THRU STATE BANK DEBIT CARD ENDING 4287. DON'T SHARE THIS WITH ANYONE,Others
"DEAR CUSTOMER, ONE TIME PASSWORD (Others) TO ACCESS CIB FINANCIAL TRANSACTION IS 723355. BANK NEVER CALLS TO VERIFY Others. DO NOT DISCLOSE Others TO ANYONE",Others
Others IS 664220 FOR THE TXN OF RS101.00 AT RELIANCEJIO ON YOUR CARD ENDING 7745. VALID TILL 16:11:48. DON'T SHARE THE Others WITH ANYONE FOR SECURITY REASONS.,Others
"Others TO LOGIN TO BAJAJ FINSERV CUSTOMER PORTAL IS CONFIDENTIAL. NO BAJAJ FINSERV EMPLOYEE WILL CALL AND ASK FOR THIS Others. PLEASE DO NOT SHARE IT WITH ANYONE. YOUR Others IS 123729. IF YOU HAVE NOT REQUESTED FOR THIS Others, PLEASE CALL US ON 020-39574200",Others
"DEAR SIB CUSTOMER, NEVER SHARE YOUR CARD NUMBER, EXPIRY DATE, CVV, PIN, Others, PASSWORD WITH ANYONE. THIS CAN BE MISUSED. BANK WILL NEVER ASK FOR SUCH DETAILS.",Others
"Others TO LOGIN TO BAJAJ FINSERV CUSTOMER PORTAL IS CONFIDENTIAL. NO BAJAJ FINSERV EMPLOYEE WILL CALL AND ASK FOR THIS Others. PLEASE DO NOT SHARE IT WITH ANYONE. YOUR Others IS 971379. IF YOU HAVE NOT REQUESTED FOR THIS Others, PLEASE CALL US ON 020-39574200",Others
758523 IS YOUR ONE TIME PASSWORD (Others) TO OPEN YOUR KOTAK 811 ACCOUNT. PLEASE ENTER THIS Others AND GET STARTED.,Others
"PLEASE DO NOT SHARE YOUR AADHAAR OR DEBIT CARD NO., CVV, Others, PIN OR ANY PASSWORD WITH ANYONE OVER PHONE OR EMAIL. BANDHAN BANK WILL NEVER ASK YOU FOR THE SAME",Others
"DEAR APPLICANT, Others FOR SIGNING USING EVC IS 35E468. Others WILL EXPIRE IN 10 MINUTES. ON EXPIRY OF TIME, PLEASE REGENERATE THE Others.",Others
"DEAR CUSTOMER, ONE TIME PASSWORD(Others) IS 5326 TO COMPLETE YOUR ECOM TRANSACTION. SHIKSHAK SAHAKARI BANK LTD NAGPUR NEVER CALLS TO VERIFY Others. PLEASE DO NOT DISCLOSE Others TO ANYONE.",Others
"DEAR CARDMEMBER, ONE TIME PASSWORD(Others) FOR SETTING PIN OVER INTERNET IS 1351. THIS IS USABLE ONCE AND VALID FOR NEXT 15 MINS. PLS DO NOT SHARE WITH ANYONE",Others
"DEAR CUSTOMER, 608308 IS YOUR ONE TIME PASSWORD FOR COMPLETING YOUR TRANSACTION. DO NOT DISCLOSE. IF NOT DONE BY YOU, REPORT ON 18001802222 AS FRAUD",Others
"DEAR CUSTOMER, 728741 IS YOUR ONE TIME PASSWORD FOR ADDING PAL B BASNAYAT AS PAYEE IN IBS. DO NOT DISCLOSE. IF NOT DONE BY YOU, REPORT ON 18001802222 AS FRAUD",Others
203144 IS THE Others FOR TRANSACTION OF INR 29.00 ON YOUR CARD XX9792 AT PAYU MONEY ON 13-06-18 15:51:57. Others VALID FOR 5 MINS.PLS DO NOT SHARE IT WITH ANYONE.,Others
575547 IS THE Others FOR TRANSACTION OF INR 4840.00 ON YOUR CARD XX9792 AT PAYTM ON 13-06-18 22:42:27. Others VALID FOR 5 MINS.PLS DO NOT SHARE IT WITH ANYONE.,Others
944212 IS THE Others FOR MSC REGISTRATION ON YOUR AXIS BANK CARD XX9792 ON 15-07-2018 13:48:03.YOUR Others VALID FOR 5 MINS. PLEASE DO NOT SHARE IT WITH ANYONE,Others
345793 IS THE Others FOR TRANSACTION OF INR 49.00 ON YOUR CARD XX9792 AT PHONEPE PR ON 12-08-18 09:11:15. Others VALID FOR 5 MINS.PLS DO NOT SHARE IT WITH ANYONE.,Others
Others FOR TRANSACTION BHARTI AIRTEL LIMITED IS:39314988. DO NOT SHARE IT WITH ANYONE,Others
531460 IS YOUR DYNAMIC ACCESS CODE FOR CRN XXXX544.,Others
Others FOR TRANSACTION RAZORPAY (ECOMMERCE) IS:39648484. DO NOT SHARE IT WITH ANYONE,Others
Others FOR TRANSACTION BIGTREE ENTERTAINMENT PVT LTD IS:62258267. DO NOT SHARE IT WITH ANYONE,Others
Others FOR TRANSACTION RAZORPAY (ECOMMERCE) IS:22950649. DO NOT SHARE IT WITH ANYONE,Others
YOUR Others IS 185328. DO NOT SHARE IT WITH ANYONE BY ANY MEANS. THIS IS CONFIDENTIAL AND TO BE USED BY YOU ONLY.,Others
"PLEASE USE 691652 (DIGIBANK Others), TO COMPLETE YOUR DIGIBANK TRANSACTION. PLEASE DO NOT SHARE THIS ONE TIME PASSWORD WITH ANYONE ELSE.",Others
YOUR CONFIDENTIAL Others NO IS 240768 FOR TXN NO. 1567994 DO NOT SHARE THIS WITH ANYONE ON PHONE WHICH MAY LEAD TO FRAUDULENT WITHDRAWALS.,Others
156573 IS YOUR ONE TIME PASSWORD FOR ONLINE PURCHASE OF RS 300.00 AT AIRTELMONEY THRU STATE BANK DEBIT CARD ENDING 0765. DON'T SHARE THIS WITH ANYONE,Others
YOUR CONFIDENTIAL Others NO IS 450922 FOR TXN NO. 13572963 DO NOT SHARE THIS WITH ANYONE ON PHONE WHICH MAY LEAD TO FRAUDULENT WITHDRAWALS.,Others
171065 IS THE Others FOR YOUR DBS DEBIT CARD TRANSACTION AT ZERODHA FOR INR 300.00. THE Others WILL EXPIRE IN 180 SECONDS. PLEASE DO NOT SHARE.,Others
YOUR CONFIDENTIAL Others NO IS 106671 FOR TXN NO. 13972100 DO NOT SHARE THIS WITH ANYONE ON PHONE WHICH MAY LEAD TO FRAUDULENT WITHDRAWALS.,Others
036341 IS Others FOR HDB ONTHEGO ACTIVATION. DO NOT SHARE Others FOR SECURITY REASONS.,Others
203304 IS THE Others FOR YOUR ZESTMONEY APPLICATION.USE IT DURING CHECKOUT AND PLEASE DO NOT SHARE IT WITH ANYONE.,Others
YOUR ONE TIME PASSWORD FOR CREDIT CARD APPLICATION WITH KOTAK MAHINDRA BANK IS 133376. PLEASE IGNORE IN CASE YOU HAVEN'T APPLIED,Others
YOUR ONE TIME PASSWORD FOR CREDIT CARD APPLICATION WITH KOTAK MAHINDRA BANK IS 537052. PLEASE IGNORE IN CASE YOU HAVEN'T APPLIED,Others
"DEAR CUSTOMER, PLEASE COMPLETE YOUR MOBILE BANKING REGISTRATION WITH YOUR CUSTOMER ID 15024145359 ACTIVATION CODE NO 7188 .-MAHABANK.",Others
"DO NOT SHARE YOUR Others WITH Others, IT COULD RESULT IN FRAUD. 125122 IS THE Others FOR YOUR PURCHASE FOR YOUR EMI CARD ENDING .",Others
"DEAR CUSTOMER, ONE TIME PASSWORD (Others) TO ACCESS CIB FINANCIAL TRANSACTION IS 180417. BANK NEVER CALLS TO VERIFY Others. DO NOT DISCLOSE Others TO ANYONE",Others
"DEAR CUSTOMER, ONE TIME PASSWORD (Others) TO ACCESS CIB FINANCIAL TRANSACTION IS 737792. BANK NEVER CALLS TO VERIFY Others. DO NOT DISCLOSE Others TO ANYONE",Others
"DEAR CUSTOMER, ONE TIME PASSWORD (Others) TO ACCESS CIB FINANCIAL TRANSACTION IS 017725. BANK NEVER CALLS TO VERIFY Others. DO NOT DISCLOSE Others TO ANYONE",Others
"DEAR APPLICANT, Others FOR SIGNING USING EVC IS 080762. Others WILL EXPIRE IN 10 MINUTES. ON EXPIRY OF TIME, PLEASE REGENERATE THE Others.",Others
"DEAR APPLICANT, Others FOR SIGNING USING EVC IS DC822D. Others WILL EXPIRE IN 10 MINUTES. ON EXPIRY OF TIME, PLEASE REGENERATE THE Others.",Others
"DEAR CUSTOMER, YOU NEED AN Others TO GENERATE LOGIN PASSWORD. NEVER SHARE Others WITH ANYONE. BANK NEVER CALLS TO VERIFY IT. THE Others IS 619035.",Others
26041329 IS YOUR Others FOR ADDING HEMANTH AS YOUR BENEFICIARY FOR BILL PAYMENT ON AXIS MOBILE. DO NOT SHARE IT WITH ANYONE FOR SECURITY REASONS.,Others
0268 IS YOUR EPAYLATER Others FOR YOUR TRANSACTION ON IRCTC. NEVER SHARE Others WITH ANYONE. EPAYLATER NEVER CALLS TO VERIFY IT.,Others
ONE TIME PASSWORD FOR MOBILEBANKING TRANSACTION IS 909196.PLEASE USE THE PASSWORD TO COMPLETE THE TRANSACTION.PLS DO NOT SHARE THIS WITH ANYONE.,Others
125797 IS THE ONE TIME PASSWORD (Others) FOR YOUR ONLINE TRANSACTION. THIS IS USABLE ONCE & VALID FOR 5 MIN FROM THE REQUEST. PLEASE DO NOT SHARE WITH ANYONE.,Others
"DEAR CARDMEMBER, ONE TIME PASSWORD(Others) FOR SETTING PIN OVER INTERNET IS 3282. THIS IS USABLE ONCE AND VALID FOR NEXT 15 MINS. PLS DO NOT SHARE WITH ANYONE",Others
Others IS 094099 FOR TXN OF INR 349.00 AT RELIANCEJIO ON CARD ENDING 2819. VALID TILL 13:07:17. DO NOT SHARE Others FOR SECURITY REASONS.,Others
"HDFC BANK SECURE BANKING TIP: NEVER SHARE YOUR CUST ID, PASSWORD, Others, CARD NO./PIN/CVV WITH ANYONE OVER CALL/SMS/EMAIL EVEN IF CLAIMING TO REPRESENT THE BANK.",Others
Others IS 045038 FOR TXN OF INR 399.00 AT MOBIKWIK ON CARD ENDING 2819. VALID TILL 15:20:07. DO NOT SHARE Others FOR SECURITY REASONS.,Others
Others IS 898947 FOR TXN OF INR 1999.00 AT AMAZON ON CARD ENDING 2819. VALID TILL 14:09:06. DO NOT SHARE Others FOR SECURITY REASONS.,Others
859580 IS YOUR ONE TIME PASSWORD (Others) TO OPEN YOUR KOTAK 811 ACCOUNT. PLEASE ENTER THIS Others AND GET STARTED.,Others
472748 IS YOUR ONE TIME PASSWORD (Others) TO OPEN YOUR KOTAK 811 ACCOUNT. PLEASE ENTER THIS Others AND GET STARTED.,Others
694552 IS YOUR ONE TIME PASSWORD FOR ONLINE PURCHASE OF RS 5461.00 AT UDAAN THRU STATE BANK DEBIT CARD ENDING 5390. DON'T SHARE THIS WITH ANYONE,Others
"DEAR CUSTOMER, ONE TIME PASSWORD(Others) IS 5025 TO COMPLETE YOUR ECOM TRANSACTION. SHIKSHAK SAHAKARI BANK LTD NAGPUR NEVER CALLS TO VERIFY Others. PLEASE DO NOT DISCLOSE Others TO ANYONE.",Others
"Others TO LOGIN TO BAJAJ FINSERV CUSTOMER PORTAL IS CONFIDENTIAL. NO BAJAJ FINSERV EMPLOYEE WILL CALL AND ASK FOR THIS Others. PLEASE DO NOT SHARE IT WITH ANYONE. YOUR Others IS 536786. IF YOU HAVE NOT REQUESTED FOR THIS Others, PLEASE CALL US ON 020-39574200",Others
"DEAR APPLICANT, Others FOR SIGNING USING EVC IS C0C8EE. Others WILL EXPIRE IN 10 MINUTES. ON EXPIRY OF TIME, PLEASE REGENERATE THE Others.",Others
"Others TO LOGIN TO BAJAJ FINSERV CUSTOMER PORTAL IS CONFIDENTIAL. NO BAJAJ FINSERV EMPLOYEE WILL CALL AND ASK FOR THIS Others. PLEASE DO NOT SHARE IT WITH ANYONE. YOUR Others IS 576043. IF YOU HAVE NOT REQUESTED FOR THIS Others, PLEASE CALL US ON 020-39574200",Others
"DEAR APPLICANT, Others FOR SIGNING USING EVC IS 10DF2F. Others WILL EXPIRE IN 10 MINUTES. ON EXPIRY OF TIME, PLEASE REGENERATE THE Others.",Others
"Others TO LOGIN TO BAJAJ FINSERV CUSTOMER PORTAL IS CONFIDENTIAL. NO BAJAJ FINSERV EMPLOYEE WILL CALL AND ASK FOR THIS Others. PLEASE DO NOT SHARE IT WITH ANYONE. YOUR Others IS 841575. IF YOU HAVE NOT REQUESTED FOR THIS Others, PLEASE CALL US ON 020-39574200",Others
"Others TO LOGIN TO BAJAJ FINSERV CUSTOMER PORTAL IS CONFIDENTIAL. NO BAJAJ FINSERV EMPLOYEE WILL CALL AND ASK FOR THIS Others. PLEASE DO NOT SHARE IT WITH ANYONE. YOUR Others IS 863014. IF YOU HAVE NOT REQUESTED FOR THIS Others, PLEASE CALL US ON 020-39574200",Others
859464 IS YOUR ONE TIME PASSWORD FOR RESETTING YOUR PAYTM PAYMENTS BANK UPI PIN. PLEASE DONOT SHARE THIS WITH ANYONE.,Others
"DEAR CUSTOMER, YOUR ONE TIME PASSWORD FOR DIGI VOUCHER IS 281542. KINDLY INPUT THIS Others IN DIGI VOUCHER APPLICATION FOR REGISTRATION PURPOSE.",Others
"DEAR APPLICANT, Others FOR SIGNING USING EVC IS 699203. Others WILL EXPIRE IN 10 MINUTES. ON EXPIRY OF TIME, PLEASE REGENERATE THE Others.",Others
"YOUR Others FOR ONLINE REGISTRATION IS 925456 WHICH IS VALID FOR 5 MIN FROM NOW. DO NOT DISCLOSE Others. IF NOT DONE BY YOU, REPORT ON 18001802222 AS FRAUD.",Others
"YOUR Others FOR ONLINE REGISTRATION IS 976139 WHICH IS VALID FOR 5 MIN FROM NOW. DO NOT DISCLOSE Others. IF NOT DONE BY YOU, REPORT ON 18001802222 AS FRAUD.",Others
"397911 IS YOUR ONE TIME PASSWORD (Others) TO LOGIN. THIS IS USABLE ONCE & VALID FOR 15 MINUTES FROM REQUEST. DO NOT SHARE WITH ANYONE. REGARDS, ADITYA BIRLA FINANCE LIMITED.",Others
"DEAR CUSTOMER, 940403 IS YOUR ONE TIME PASSWORD FOR COMPLETING YOUR TRANSACTION. DO NOT DISCLOSE. IF NOT DONE BY YOU, REPORT ON 18001802222 AS FRAUD",Others
"DEAR RAJESH KUMAR, THANK YOU FOR REGISTERING FOR RBL BANK MONEY SERVICES. PLEASE USE THIS VERIFICATION CODE 855161 TO ACTIVATE YOUR ACCOUNT. BANK NAME:THE RATNAKAR BANK LTD BRANCH:NOC GOREGAON A/C NO:5369077351192689 IFSC CODE:RATN0CRCARD",Others
"DEAR CUSTOMER, NEVER EVER SHARE YOUR CARD NUMBER, EXPIRY DATE, CVV, PIN, Others, PASSWORD WITH ANYONE. THIS CAN BE MISUSED. BANK NEVER ASKS FOR SUCH DETAILS.",Others
"023128 IS THE ONE TIME PASSWORD (Others) FOR YOUR KOTAK DEBIT CARD XX6690 VALID TILL 25/05/2018 20:50:37 IST. DO NOT SHARE YOUR Others WITH ANYONE, BANK NEVER CALLS TO VERIFY Others",Others
548782 IS THE Others FOR TRANSACTION OF INR 5.00 ON YOUR CARD XX9792 AT PHONEPE PR ON 23-04-18 11:48:51. Others VALID FOR 5 MINS.PLS DO NOT SHARE IT WITH ANYONE.,Others
158811 IS THE Others FOR TRANSACTION OF INR 2398.00 ON YOUR CARD XX9792 AT FLIPKART P ON 10-06-18 12:18:46. Others VALID FOR 5 MINS.PLS DO NOT SHARE IT WITH ANYONE.,Others
077124 IS THE Others FOR TRANSACTION OF INR 5000.00 ON YOUR CARD XX9792 AT PAYTM ON 12-06-18 22:44:03. Others VALID FOR 5 MINS.PLS DO NOT SHARE IT WITH ANYONE.,Others
492399 IS THE Others FOR TRANSACTION OF INR 4700.00 ON YOUR CARD XX9792 AT PAYTM ON 14-06-18 23:50:55. Others VALID FOR 5 MINS.PLS DO NOT SHARE IT WITH ANYONE.,Others
Others FOR TRANSACTION BIGTREE ENTERTAINMENT PVT LTD IS:81050336. DO NOT SHARE IT WITH ANYONE,Others
YOUR Others IS 344464. (REF.ID-806617484893) .DATED ON 07/03/2018 17:26,Others
Others FOR TRANSACTION ONE97 COMMUNICATIONS LTD IS:47644193. DO NOT SHARE IT WITH ANYONE,Others
"HELLO, YOUR CODE TO SET YOUR ONLINE PASSWORD IS 18541981 .DO NOT SHARE IT WITH ANYONE. HAVE A NICE DAY!",Others
PLEASE USE 248285 (DIGIBANK Others) TO COMPLETE YOUR DIGIBANK TRANSACTION. PLEASE DO NOT SHARE THIS ONE TIME PASSWORD WITH ANYONE ELSE.,Others
THE Others FOR QUICK PURCHASE IS 3368.,Others
"661575 IS YOUR DYNAMIC ACCESS CODE FOR CRN XXX9544 FOR APPROVING AN ONLINE PAYMENT TRANSACTION. DO NOT SHARE IT WITH ANYONE, BANK WILL NEVER CALL TO CONFIRM IT",Others
PLEASE USE 349688 (DIGIBANK Others) TO COMPLETE YOUR DIGIBANK TRANSACTION. PLEASE DO NOT SHARE THIS ONE TIME PASSWORD WITH ANYONE ELSE.,Others
5654 IS THE Others CODE FOR YOUR MOBILE NUMBER VERIFICATION. PLEASE ENTER THIS CODE IN THE SPACE PROVIDED.,Others
YOUR Others FOR SBI CARD E-APPLICATION IS 235454. THIS PASSWORD IS VALID FOR ONE TRANSACTION OR 30 MINS WHICHEVER IS EARLIER. DO NOT SHARE IT WITH ANYONE.,Others
YOU HAVE INITIATED A TXN OF INR 1200.00 AT PAYTM ON ICICI BANK CARD 8008. Others IS 952892. DONT SHARE IT WITH ANYONE. BANK NEVER CALLS TO VERIFY Others.,Others
"DEAR CUSTOMER, PLEASE NOTE, INDUSIND BANK NEVER ASK FOR YOUR INDUSIND BANK DEBIT CARD, CVV, PIN, Others OR INTERNET PASSWORDS. NEVER SHARE SUCH INFORMATION WITH ANYONE OR ON ANY LINK EVEN IF CLAIMING TO REPRESENT THE BANK.",Others
"DEAR CUSTOMER, PLEASE COMPLETE YOUR MOBILE BANKING REGISTRATION WITH YOUR CUSTOMER ID 15024145359 ACTIVATION CODE NO 1011 .-MAHABANK.",Others
"DEAR APPLICANT, Others FOR SIGNING USING EVC IS 1D8E20. Others WILL EXPIRE IN 10 MINUTES. ON EXPIRY OF TIME, PLEASE REGENERATE THE Others.",Others
"870889 IS THE ONETIME PASSWORD (Others) FOR YOUR TRANSACTION AT CUBEZAP FOR INR 338.00. PLS DO NOT SHARE THIS. IF NOT REQUESTED, CONTACT CITIPHONE URGENTLY.",Others
527270 IS THE ONETIME PASSWORD (Others) FOR YOUR TRANSACTION OVER IVR/INTERNET. THIS IS USABLE ONCE & VALID FOR 30 MINS FROM THE REQUEST. PLS DO NOT SHARE WITH ANYONE,Others
"DEAR CUSTOMER, NEVER EVER SHARE YOUR CARD NUMBER, EXPIRY DATE, CVV, PIN, Others, PASSWORD WITH ANYONE. THIS CAN BE MISUSED. BANK NEVER ASKS FOR SUCH DETAILS.",Others
"DO NOT SHARE YOUR Others WITH Others, IT COULD RESULT IN FRAUD. 107571 IS THE Others FOR YOUR PURCHASE FOR YOUR EMI CARD ENDING .",Others
296611 IS THE Others FOR TRANSACTION OF INR 399.00 ON YOUR CARD XX9792 AT PHONEPE PR ON 15-07-18 13:46:54. Others VALID FOR 5 MINS.PLS DO NOT SHARE IT WITH ANYONE.,Others
189391 IS THE Others FOR TRANSACTION OF INR 615.00 ON YOUR CARD XX9792 AT FLIPKART P ON 09-08-18 12:08:10. Others VALID FOR 5 MINS.PLS DO NOT SHARE IT WITH ANYONE.,Others
399198 IS YOUR DYNAMIC ACCESS CODE FOR CRN XXXX544.,Others
Others FOR TRANSACTION PAYTM MOBILE SOLUTION PVT. LTD. IS:38647014. DO NOT SHARE IT WITH ANYONE,Others
Others FOR TRANSACTION SOUTH BENGAL STATE TRANSPORT CORPORATION IS:30748578. DO NOT SHARE IT WITH ANYONE,Others
5924 IS THE Others CODE TO LOGIN TO WISHFIN. Others WILL BE VALID FOR NEXT 3 MIN.,Others
YOUR Others IS 384576. (REF.ID-807118974964) .DATED ON 12/03/2018 18:30,Others
